folder_id,type,language,ambiente_clima,lavoro_economia,costo_vita,salute_welfare,istruzione_formazione,uguaglianza_genere,difesa_sicurezza,immigrazione,democrazia_legalita,abitazione,keywords,sentiment,propaganda
2025-05-29_001,video,it,3,5,5,3,3,4,5,3,4,4,decreto sicurezza;precariato;fondi comuni;povertà;salario minimo;rigenerazione urbana;disegno sociale;diritti dei lavoratori,negative,high
2025-05-30_001,video,it,1,4,1,1,3,1,1,3,3,1,referendum;precarietà;cittadinanza;sicurezza sul lavoro;scuola di qualità;diritto costituzionale,positive,medium
2025-05-31_001,image,it,1,5,1,1,1,1,1,3,3,1,referendum;precarietà;lavoro;cittadinanza;sicurezza sul lavoro;contratto a termine,positive,medium
2025-06-01_001,video,it,1,1,1,1,1,1,2,1,3,1,Gaza;Netanyahu;cessate il fuoco;diritto internazionale;sanzioni;UE;Palestina,negative,high
2025-06-02_001,image,it,1,1,1,1,1,1,1,1,5,1,Festa della Repubblica;Repubblica;democrazia;Costituzione;libertà;difendere,positive,low
2025-06-03_001,image,it,1,5,1,1,1,1,1,1,3,1,referendum;lavoro dignitoso;cittadinanza;voto;giustizia;stabile;sicuro,positive,high
2025-06-03_002,image,it,1,4,1,1,1,1,3,1,3,1,Referendum;Lavoro;Sicurezza;Cittadinanza;CGIL;Puglia;politici,neutral,low
2025-06-03_003,video,it,1,4,1,1,1,1,2,2,3,1,referendum;lavoratore;licenziamento;contratto precario;sicurezza sul lavoro;cittadinanza,negative,medium
2025-06-03_004,video,it,1,3,1,1,1,1,1,1,4,1,referendum;quorum;voto;precarietà;cittadinanza;elettori,negative,high
2025-06-05_001,image,it,1,4,1,1,1,1,2,2,4,1,campagna elettorale;referendum;lavoro;cittadinanza;diritti;votare;dignità,positive,medium
2025-06-06_001,video,it,1,5,2,2,1,1,3,4,3,1,referendum;lavoro;precarietà;cittadinanza;licenziamento;contratto stabile;sicurezza sul lavoro,positive,high
2025-06-06_002,image,it,1,1,1,1,1,1,1,1,3,1,campagna elettorale;amministrative;referendum;sindaco;voto;Italia più giusta,positive,medium
2025-06-06_003,image,it,1,4,1,1,1,1,1,3,3,1,referendum;lavoro;cittadinanza;voto;giugno,positive,medium
2025-06-06_004,image,it,1,1,1,1,1,1,1,1,1,1,Gaza;Palestinesi;manifestazione;Netanyahu;crimini;Partito Democratico;Movimento 5 stelle,negative,high
2025-06-07_001,image,it,1,1,1,1,1,1,1,1,2,1,Gaza;Palestina;piazza;riconoscimento;governo;Meloni,negative,medium
2025-06-07_002,video,it,1,2,3,2,1,1,3,1,4,1,Gaza;Netanyahu;cessate il fuoco;diritto internazionale umanitario;due popoli e due stati;aiuti umanitari;Stato di Palestina,negative,high
2025-06-07_003,image,it,1,1,1,1,1,1,1,1,2,1,corteo;Roma;Palestina;Netanyahu;Stato palestinese;governo Meloni,negative,high
2025-06-08_001,video,it,1,1,1,1,1,1,3,1,3,1,Gaza;Netanyahu;sanzioni;embargo armi;Palestina;diritti umani;pace,negative,high
2025-06-08_002,image,it,1,1,1,1,1,1,1,1,1,1,voto;seggi;Italia;grazie,positive,none
2025-06-09_001,image,it,1,4,3,1,1,1,1,1,5,1,voto;astensionismo;precarietà;lavoro;alternativa;cittadinanza;quorum;campagna democratica,positive,medium
2025-06-12_001,image,it,1,2,1,1,1,1,1,1,3,1,confronto pubblico;futuro del Paese;prospettive politiche;Partito Democratico;Elly Schlein;Mario Orfeo,neutral,none
2025-06-12_002,image,it,1,1,1,1,1,1,5,1,2,1,Francavilla Fontana;carabiniere;sicurezza del Paese;servizio;Partito Democratico;brigadiere,negative,low
2025-06-13_001,image,it,1,4,2,1,1,1,1,1,2,1,Confindustria;Imprenditori;situazione economica;Italia;Europa;assemblea,positive,low
2025-06-13_002,video,it,1,1,1,1,1,1,4,1,3,1,escalation;conflitto;Netanyahu;diplomazia;iniziativa;Aula;Europa,negative,high
2025-06-14_001,video,it,1,2,1,1,1,1,4,1,5,1,escalation;multilateralismo;non proliferazione nucleare;diplomazia;diritto internazionale;Gaza;Palestina,negative,medium
2025-06-19_001,image,it,1,2,3,1,2,1,1,1,1,1,famiglia;sostegno;mesi estivi;proposte;famiglie italiane,negative,high
2025-06-19_002,image,it,1,5,1,1,1,1,1,1,3,1,Satnam Singh;caporalato;sfruttamento;lavoratori;Bossi-Fini;Durc di congruità;precarietà,negative,medium
2025-06-20_001,image,it,1,5,3,1,1,1,4,1,3,1,decreto sicurezza;metalmeccanici;diritti;salari dignitosi;sciopero;lavoratori;dissenso,negative,high
2025-06-21_001,video,it,4,4,3,4,3,5,1,1,3,1,uguaglianza di genere;welfare;cura non retribuita;istruzione;clima;leadership femminile;Istanbul Convention,mixed,medium
2025-06-22_001,image,it,1,1,1,1,1,1,4,1,3,1,guerra;Iran;Trump;Netanyahu;de-escalation;diritto internazionale;pace;Nazioni Unite,negative,high
2025-06-23_001,video,it,1,4,4,3,2,3,5,1,4,1,Medio Oriente;escalation globale;multilateralismo;spesa militare;diritto internazionale;negoziazione diplomatica;coesione europea,negative,high
2025-06-24_001,video,it,1,2,3,3,3,1,4,1,4,1,guerra;pace;diritto internazionale;spesa militare;integrazione europea;politica estera;Costituzione italiana,negative,high
2025-06-25_001,video,it,1,2,1,1,1,1,4,1,2,1,Trump;Nato;riarmo europeo;interessi nazionali;Spagna;obiettivo 5%;acquisizioni militari,negative,high
2025-06-25_002,image,it,1,1,1,4,1,1,1,1,1,1,Festa dell'Unità;sanità pubblica;medici;infermieri;impegno;volontari,positive,low
2025-06-26_001,video,it,1,1,1,1,3,1,1,1,3,1,summer school;Bruxelles;PD;seminari;dibattiti;Europa,positive,low
2025-06-26_002,video,it,1,2,1,3,1,1,4,1,2,1,vertice PSE;spese militari;stato sociale europeo;Israele;Gaza;Netanyahu,negative,medium
2025-06-26_003,image,it,1,2,1,3,1,1,4,1,2,1,spese militari;stato sociale;solidarietà;Trump;Meloni;PIL,negative,medium
2025-06-27_001,video,it,4,4,4,4,3,5,1,3,3,4,Europa sociale;sanità pubblica;diritto alla casa;salario minimo;riduzione orario lavoro;parità di genere;migranti;diritti LGBT,negative,high
2025-06-28_001,image,it,1,1,1,1,1,3,1,1,2,1,amore;Pride;diritti;uguaglianza,positive,none
2025-06-28_002,video,it,1,1,1,1,1,4,3,1,4,1,Budapest Pride;autoritarismo;libertà;democrazia;Europa;amore,positive,medium
2025-06-28_003,image,it,1,1,1,1,1,5,2,1,4,1,Pride Budapest;diritti;comunità LGBTQIA+;identità di genere;libertà;democrazia,positive,medium
2025-06-29_001,video,it,1,1,1,1,1,1,1,1,5,1,Europa;Costituzione;Repubblica;impegno europeo;diritti;passione,positive,low
2025-06-30_001,image,it,1,4,3,4,3,5,3,3,5,1,diritti_europei;stato_di_diritto;salario_minimo;diritti_lgbtqia+;autoritarismo;sanità_pubblica;democrazia,negative,high
2025-07-01_001,image,it,1,1,1,1,1,1,2,1,5,1,Cassazione;strage del 2 agosto;giustizia;terrorismo fascista;istituzioni democratiche;verità,positive,low
2025-07-01_002,image,it,1,5,4,1,1,1,1,1,3,1,salario minimo;lavoratori;poveri;proposta unitaria;Parlamento;destra;lavoro,negative,high
2025-07-02_001,video,it,1,4,3,4,1,1,3,2,2,1,dazi;spesa militare;Stato Sociale;multinazionali;interesse nazionale;economia italiana,negative,high
2025-07-02_002,video,it,1,4,3,4,2,1,1,3,3,1,salario minimo;sfruttamento;sanità pubblica;liste d'attesa;migranti;bisogni concreti;diritto alla salute;lavoro dignitoso,negative,high
2025-07-03_001,image,it,1,1,2,1,1,1,2,1,3,1,OSCE;Palestina;Netanyahu;aiuti umanitari;accordo UE-Israele;Meloni;crimini,negative,high
2025-07-03_002,video,it,5,3,1,1,1,1,2,1,4,1,Alexander Langer;giustizia climatica;conversione ecologica;pace;democrazia;sviluppo insostenibile;emergenza climatica,positive,low
2025-07-03_003,video,it,1,2,2,4,3,1,4,1,3,1,spesa militare;sanità pubblica;pensioni;tagli allo stato sociale;Meloni;Palestina;Nato;Italia,negative,high
2025-07-04_001,image,it,1,2,3,1,1,1,1,1,2,1,pedaggi;tassa;vacanze;governo;opposizione;coerenza,negative,medium
2025-07-04_002,image,it,1,1,1,2,1,1,3,1,1,1,Elly Schlein;Roberto Gualtieri;esplosione;via dei Gordiani;emergenza;feriti,neutral,none
2025-07-05_001,image,it,1,2,4,1,1,1,1,1,2,1,Tassa Meloni;vacanze;pedaggi;scaricabarile;aumento;provvedimenti,negative,high
2025-07-05_002,image,it,1,1,1,1,1,1,1,1,1,1,Feste dell'Unità;Mantova;Brembio;EllySchlein;evento,neutral,none
2025-07-06_001,video,it,1,1,1,1,1,1,1,1,1,1,Lombardia;Mantova;Brembio;Feste dell'Unità,positive,none
2025-07-06_002,image,it,1,1,1,1,1,1,1,1,4,1,Festa dell’Unità;militanti;comunità democratica;impegno;passione,positive,low
2025-07-07_001,image,it,3,5,4,1,2,1,1,1,1,1,economia organizzata;politiche industriali;dazi;costo energia;innovazione;conversione ecologica;ricerca,positive,low
2025-07-07_002,image,it,1,4,4,3,1,1,3,1,3,1,pressione fiscale;politiche industriali;dazi;lavoro precario;spesa militare;stato sociale;economia italiana;interesse nazionale,negative,high
2025-07-09_001,image,it,1,1,1,1,1,1,1,1,4,1,Giorgia Meloni;credibilità;dignità;Parlamento;vicenda,negative,high
2025-07-09_002,image,it,1,1,3,1,4,1,1,1,1,1,trasporto pubblico;studenti;buono;ISEE;diritto allo studio;abbonamento;fuorisede,positive,medium
2025-07-10_001,image,it,1,1,1,2,1,1,1,1,3,1,Giorgia Meloni;sentenza;propaganda politica;amministratori;assistenti sociali;Bibbiano,negative,high
2025-07-10_002,image,it,1,1,1,1,1,1,1,1,4,1,Francesca Albanese;Nazioni Unite;diritti umani;sanzioni;multilateralismo;Netanyahu;Gaza,negative,high
2025-07-12_001,video,it,1,4,1,1,1,1,1,1,1,1,dazi;guerra commerciale;imprese;lavoratori;economia europea;negoziare;Trump,negative,medium
2025-07-13_001,image,it,1,1,1,1,1,1,1,1,1,1,Wimbledon;Jannik Sinner;rivincita;sport,positive,none
2025-07-14_001,video,it,1,4,3,4,3,1,3,1,3,1,dazi;negoziato europeo;spesa militare;stato sociale;diritti sociali;alleanze politiche;sanità pubblica;lavoratori italiani,negative,medium
2025-07-15_001,image,it,1,5,2,3,1,3,1,1,2,1,lavoro part-time;diritti lavoratori;conciliazione vita lavoro;contratto a tempo pieno;precarietà;congedo maternità,negative,medium
2025-07-16_001,video,it,1,4,2,1,1,1,1,1,3,1,dazi;economia;esportazione;incertezza;negoziato europeo;big tech;agricoltori,negative,medium
2025-07-17_001,image,it,1,1,1,1,1,1,2,1,4,1,Netanyahu;Palestina;Gaza;mozione unitaria;maggioranza;Israele;colonizzazione,negative,high
2025-07-18_001,video,it,1,4,4,1,1,3,1,1,2,2,giovani socialisti;giustizia sociale;costo energia;salari;diritti trans;alternativa progressista,negative,medium
2025-07-19_001,image,it,1,3,2,1,3,1,5,1,5,1,mafia;Borsellino;forze dell'ordine;prevenzione;ingiustizie sociali;servizi fondamentali,negative,medium
2025-07-20_001,image,it,1,2,1,1,1,1,1,1,1,1,Festa dell'Unità;volontari;passione;lavoro;Emilia-Romagna,positive,none
2025-07-21_001,image,it,1,1,1,1,1,1,1,1,5,1,Giacomo Matteotti;memoria antifascista;monumento danneggiato;libertà;atto gravissimo;ripristino,negative,medium
2025-07-21_002,image,it,1,1,1,1,1,1,2,1,3,1,Gaza;Netanyahu;aiuti umanitari;cessate il fuoco;embargo armi;Palestina;occupazione,negative,high
2025-07-21_003,image,it,4,5,4,3,4,3,1,1,2,4,aree interne;spopolamento;sviluppo economico;IRPEF;agricoltura;green communities;diritto a restare;servizi locali,positive,medium
2025-07-22_001,video,it,1,5,1,1,1,1,1,1,1,1,dazi;economia europea;esportazioni;investimenti;guerra commerciale;rapporti UE-USA,negative,medium
2025-07-23_001,image,it,1,1,1,1,1,1,1,1,1,1,Veneto;venerdì;Democratico,neutral,none
2025-07-24_001,image,it,1,1,1,1,1,1,3,1,3,1,Palestina;Gaza;embargo armi;Netanyahu;colonialismo;diritti umani;Italia,negative,high
2025-07-24_002,image,it,1,2,4,1,1,1,1,4,3,1,costi operazione;Albania;migranti;contribuenti;disastro;mea culpa;diritti fondamentali,negative,high
2025-07-25_001,image,it,1,1,1,1,1,1,1,1,3,1,antifascista;Festa dell'Unità;Verona;candidato Presidente;Italia,positive,medium
2025-07-25_002,image,it,1,4,3,4,4,3,1,1,2,3,Giovanni Manildo;coalizione progressista;sanità pubblica;lavoro dignitoso;diritti;casa;trasporto pubblico,positive,medium
2025-07-26_001,video,it,1,1,1,1,1,1,1,1,3,1,Netanyahu;Gaza;Cisgiordania;solidarietà;memoria storica;Partito Democratico;feste dell'unità,negative,high
2025-07-27_001,image,it,1,2,3,3,5,1,1,1,1,3,diritto allo studio;welfare studentesco;trasporto scolastico;pagare insegnanti;salute mentale;università;scuola,negative,medium
2025-07-27_002,image,it,,,,,,,,,,,,,
2025-07-27_003,image,it,3,4,3,3,3,1,1,1,1,3,aree interne;spopolamento;servizi ecosistemici;incentivi fiscali;lavoro agile;piccoli comuni;diritto a restare,positive,medium
2025-07-28_001,image,it,2,4,3,1,1,1,3,1,3,1,dazi;export;posti di lavoro;investimenti europei;Next Generation EU;spese militari;economia italiana;UE,negative,high
2025-07-29_001,image,it,1,3,1,1,1,1,3,1,5,1,mafie;beni confiscati;Libera;supporto statale;riutilizzo sociale;giustizia,negative,medium
2025-07-30_001,video,it,1,1,1,1,1,1,3,1,4,1,riconoscimento Palestina;diritto internazionale;Gaza;Netanyahu;cessate il fuoco;politica estera;diritti umani,negative,high
2025-07-31_001,image,it,1,1,1,1,1,1,1,1,1,1,Marche;Democratico;evento;politica,neutral,none
2025-08-01_001,image,it,1,1,1,3,1,1,1,1,1,1,aree interne;Marche;servizi essenziali;sanità pubblica;asili nido;territori marginalizzati,negative,medium
2025-08-01_002,video,it,1,2,1,4,1,1,1,4,5,1,legge;Corte Europea;centri illegali;diritti fondamentali;migranti;riforma giustizia;medici;infermieri,negative,high
2025-08-01_003,image,it,1,1,1,1,1,1,1,1,1,1,Marche;vincere;forza;matteo.ricci74,positive,high
2025-08-02_001,image,it,1,1,1,1,1,1,1,1,3,1,Festa dell'Unità;Sassoleone;Belvedere;comunità;Adriano Barbieri;partigiano,positive,none
2025-08-02_002,image,it,1,1,1,1,1,1,1,1,5,1,sentenza;neofascista;strage;P2;Repubblica;verità;giustizia,negative,high
2025-08-03_001,image,it,1,1,1,1,1,1,1,1,1,1,Festa dell'Unità;Bosco Albergati;Marche;Emilia-Romagna;confronti;memoria,positive,none
2025-08-04_001,image,it,1,1,1,1,1,1,2,1,4,1,Netanyahu;sanzioni;Palestina;occupazione;Consiglio Europeo;azione ONU;diritto internazionale,negative,high
2025-08-05_001,video,it,1,5,4,1,1,2,1,1,3,1,salario minimo;stipendi bassi;lavoratori poveri;legge regionale toscana;appalti regionali;elezioni regionali,negative,high
2025-08-07_001,image,it,1,3,1,2,1,3,3,4,5,1,Meloni;migranti;Libia;magistratura;responsabilità politica;Palestina;legge toscana;dazi,negative,high
2025-08-08_001,video,it,1,4,4,3,1,4,3,1,4,1,Gaza;Netanyahu;salario minimo;RAI;Media Freedom Act;diritti delle donne;sanzioni,negative,high
2025-08-09_001,image,it,1,1,1,1,1,1,1,1,1,1,Festa dell'Unità;Villadossola;evento;incontro,neutral,none
2025-08-10_001,image,it,1,1,1,4,1,1,1,1,2,1,aree interne;proposta di legge;liste d’attesa;salute;volontari;Pd Piemonte,negative,medium
2025-08-12_001,image,it,1,4,4,1,1,1,1,1,2,1,sindacato balneari;calo presenze;costi;salari bassi;salario minimo;bollette,negative,medium
2025-08-14_001,image,it,1,4,3,3,3,1,1,1,1,1,salario minimo;prezzo energia;lavoro;scuola;sanità;diritti,positive,low
2025-08-16_001,image,it,1,1,1,1,1,1,4,1,3,1,Ucraina;pace giusta;diritto internazionale;sicurezza;Unione europea;multilateralismo;trattativa bilaterale,negative,medium
2025-08-18_001,image,it,1,1,1,1,1,1,3,1,3,1,sciopero;Netanyahu;Gaza;occupazione;proteste;Cisgiordania,negative,high
2025-08-21_001,image,it,1,1,1,1,1,1,1,1,5,1,Israele;Palestina;diritto internazionale;occupazione;sanzioni;Gaza;legalità,negative,high
2025-08-22_001,image,it,1,1,1,1,1,1,2,2,4,1,omicidio;Almasri;Corte Penale Internazionale;mandato di cattura;governo italiano;Libia,negative,high
2025-08-25_001,image,it,1,1,1,2,1,1,3,5,3,1,naufraghi;soccorso;governo Meloni;guardia costiera libica;diritti fondamentali;porto assegnato;ONG,negative,high
2025-08-27_001,image,it,1,1,1,1,1,1,1,1,1,1,Vigevano;Varese;feste;Democratico,neutral,none
2025-08-28_001,image,it,1,1,1,1,1,1,3,1,4,1,Netanyahu;Gaza;Cisgiordania;sanzioni;Stato di Palestina;Ucraina;UE;pace,negative,high
2025-08-28_002,image,it,1,5,4,4,3,3,1,1,3,4,salari;precarietà;sanità;costo della vita;alloggi;lavoro povero;dazi;fondo affitto,negative,high
2025-08-29_001,image,it,1,1,1,1,1,1,1,1,1,1,Vigevano;Festa dell'Unità;volontari;campagna elettorale;vincere,positive,medium
2025-08-30_001,image,it,1,5,1,1,1,1,3,5,1,1,Mattmark;emigrazione italiana;sicurezza sul lavoro;dignità del lavoro;tragedia;memoria,negative,low
2025-08-31_001,image,it,1,1,1,1,1,1,1,1,1,1,Festa dell'Unità;Eugenio Giani;Portoferraio;volontari;Regione Toscana,positive,medium
2025-09-09_004,image,it,2,1,1,2,1,1,1,1,1,2,poesia;riflessione;memoria;asfalto;natura;esistenza;luce,mixed,none
2025-09-12_002,video,it,,,,,,,,,,,,,
2025-09-14_002,video,it,,,,,,,,,,,,,
2025-09-17_003,video,it,,,,,,,,,,,,,
2025-09-21_006,image,it,1,4,2,5,1,1,2,1,4,1,sanità pubblica;lavoro dignitoso;Matteo Ricci;Marche;votando;soccorso;160 milioni,mixed,medium
2025-11-15_003,video,it,,,,,,,,,,,,,
2026-01-30_001,image,it,3,4,2,4,4,1,2,1,4,1,percorso di ascolto;lavoro;ambiente;sanità;welfare;scuola;diritti;democrazia,mixed,medium
2026-01-31_002,image,it,,,,,,,,,,,,,
2026-02-01_001,video,it,,,,,,,,,,,,,
2026-02-09_003,image,it,1,1,1,1,1,1,1,1,4,1,referendum;NO;Padova;partecipazione;viaggio,positive,medium
2026-02-17_002,video,it,1,3,2,1,1,1,4,1,5,1,Board of Peace;Costituzione italiana;diritto internazionale;multilateralismo;Nazioni Unite;Gaza;sovranità,negative,high
2026-02-18_001,video,it,3,4,1,1,1,1,1,1,2,3,ciclone Harry;Siderno;ristori immediati;lungomare;ripartire l'economia;risorse comunali;investimenti,negative,medium
2026-02-18_002,image,it,5,3,2,1,2,1,2,1,1,4,alluvione;dissesto idrogeologico;aiuti;ristori;prevenzione;argini;emergenze climatiche,negative,low
2026-02-18_003,video,it,1,1,1,1,1,1,1,1,5,1,diritto internazionale;Nazioni Unite;Costituzione;organismo sovranazionale;parità;Trump;legge del più forte,negative,high
2026-02-19_001,image,it,1,4,3,1,1,1,1,1,1,1,L'ITALIA cue;Firenze;lavoro;salari;costo della vita;sviluppo sostenibile,positive,low
2026-02-20_001,image,it,1,3,1,1,1,1,1,1,4,1,Corte Suprema;Costituzione;politiche commerciali;Trump;legalità;dazi;lavoratori,negative,medium
2026-02-20_002,image,it,3,5,4,1,1,1,1,1,1,1,lavoro dignitoso;politiche industriali;transizione ecologica;imprenditorialità;costi materie prime;incentivi;Firenze,positive,low
2026-02-20_003,video,it,1,1,1,1,1,1,1,1,5,1,Presidente della Repubblica;Consiglio Superiore della Magistratura;istituzioni;fiducia;giudici;democrazia,negative,medium
2026-02-20_004,image,it,1,1,1,1,1,1,1,1,4,1,Perugia;sabato;VOTA NO;difendere la Costituzione,negative,medium
2026-02-21_001,image,it,1,1,1,1,1,1,1,1,4,1,Perugia;referendum;NO;viaggio;partecipazione,positive,medium
2026-02-21_002,video,it,1,1,1,1,1,1,1,1,4,1,Perugia;Umbria;Costituzione;voto,positive,medium
2026-02-21_003,video,it,,,,,,,,,,,,,
2026-02-21_004,image,it,1,4,4,3,1,1,1,1,5,1,magistratura;democrazia;riforma;costo energia;diritti cittadini;istituzioni;sindacati,negative,high
2026-02-22_001,image,it,1,2,1,1,1,1,1,1,1,1,Giochi olimpici;orgoglio nazionale;atleti;organizzazione;Milano;Cortina,positive,none
2026-02-22_002,video,it,1,5,4,4,1,4,1,1,3,3,lavoratrice autonoma;maternità;diritti;precarietà;sistema pensionistico;lavoro indipendente;diritti delle donne,negative,medium
2026-02-22_003,video,it,1,1,1,1,1,1,1,1,5,1,Costituzione;Resistenza;totalitarismi;equilibrio dei poteri;antifascista;democrazia,positive,medium
2026-02-23_001,image,it,1,1,1,1,1,1,1,1,3,1,Latina;Costituzione;Teatro;Conversazione,neutral,none
2026-02-24_001,image,it,1,1,1,1,1,1,1,1,3,1,Gianrico Carofiglio;Latina;referendum;NO;viaggio;sostenere,positive,low
2026-02-24_002,video,it,1,4,3,4,1,4,1,1,3,1,congedo paritario;genitori;lavoratori;famiglie;opposizioni;salario minimo;occupazione femminile,negative,high
2026-02-24_003,image,it,1,1,1,1,1,1,4,1,4,1,Ucraina;Putin;pace giusta;sforzo diplomatico;sostenere;legge del più forte,negative,medium
2026-02-25_001,image,it,1,1,1,3,1,1,1,1,2,1,Tina Anselmi;Partito Democratico;Servizio Sanitario Nazionale;riforme;bene comune,positive,low
2026-02-27_001,video,it,,,,,,,,,,,,,
2026-02-28_001,image,it,1,1,1,1,1,5,1,1,2,1,consenso;stupro;reato;violenza di genere;DDL Bongiorno;associazioni femministe,negative,medium
